umapscvinative_1	umapscvinative_2	celltype_annotation	Rbfox3	Mog	Gfap	Olig2
2.81471330387121	-5.37182845463265	Oligodendrocytes	0	1.90108308640178	0	0
-9.08321779506678	4.66322241435539	Astrocytes	0	0	0	0
-1.46485286491389	-4.55110968937386	Oligodendrocytes	0	2.27990778048484	0	0
-2.09081571834559	-3.12709369053353	Oligodendrocytes	0	3.10015595475971	0	0
2.09330350620275	-5.24625481953133	Oligodendrocytes	0	2.97886188061783	0	0
-12.6720401598739	-2.52239169468392	Choroid plexus	0	0	0	0
-7.65273397701258	1.63070414672386	Tanycyte-like	0	0	0	0
-1.85816043155665	-4.54632844318856	Oligodendrocytes	0	2.90654898419237	0	0
0.557236839957292	-5.69071759571541	Oligodendrocytes	0	1.79134292404771	0	0
-1.78362911479944	-5.03670682301033	Oligodendrocytes	0	0	0	0
-0.613213355712836	-5.69740714420784	Oligodendrocytes	0	2.7245853432368	0	1.02290446975841
-12.8022386385726	-2.19939460148323	Choroid plexus	0	0	0	0
3.8691225693894	4.8004385055114	Neurons	0	0	0	0
-1.56667059200281	-3.65593065609444	Oligodendrocytes	0	3.21753280238655	0	1.94471110814427
0.460839612349625	-4.90843285908211	Oligodendrocytes	0	1.7399468934154	0	0
5.16863042575842	4.83546505580436	Neurons	0.747975445785042	0	0	0
-12.5477859331893	-2.32740892757882	Choroid plexus	0	0	0	0
5.29913932544714	2.8394154132415	Neurons	1.61409412443491	0	0	0
1.4606388257218	-5.6061538635682	Oligodendrocytes	0	2.14471215529002	0	0
-2.55579465167994	-3.97675551762093	Oligodendrocytes	0	2.73721471752195	0	0
2.10771793586736	-5.46242989887703	Oligodendrocytes	0	2.82721013683314	0	0
-8.88564031856531	5.94063768992912	Astrocytes	0	0	0	0
3.83834201557165	2.81302796016227	Neurons	0	0	0	0
-1.45011776226038	-3.5543629108857	Oligodendrocytes	0	0	0	0
-1.61348789470667	-4.57311524738778	Oligodendrocytes	0	2.03139431113894	0	0
-7.90893381374354	4.47191105494987	Astrocytes	0	0	1.20507058901348	0
-1.08289521472925	-4.79470815052498	Oligodendrocytes	0	1.74110962772978	0	0
-2.42437618511194	-3.20702542652596	Oligodendrocytes	0	1.9734956971021	0	0
1.1051392005158	-5.77265824665535	Oligodendrocytes	0	2.67659138165173	0	0
0.0810371087265565	9.02822456965935	Tmem119.Immune	0	0	0	0
-8.32665079372401	5.67454205165397	Astrocytes	0	0	0	0
8.25433093769079	6.38083420405876	Neurons	0.773531071784562	0	0	0
-2.53268807666773	-4.29872454990853	Oligodendrocytes	0	2.523156531922	0	0
4.37387568218237	1.35927878032219	Neurons	1.15155178662365	0	0	0
4.66727573139196	4.61109076152336	Neurons	0.391969452759169	0	0	0
2.17450660926824	-5.00575723042	Oligodendrocytes	0	2.62674877270023	0	0
7.85687238437658	2.27488074908745	Neurons	1.23501487044517	0	0	0
-1.81821149127955	-4.28021516193856	Oligodendrocytes	0	2.36056424053068	0	0
1.77036172611242	-6.07263745655526	Oligodendrocytes	0	0	0	0
-0.961489732437079	-4.6804980217408	Oligodendrocytes	0	1.41493905331401	0	1.41493905331401
3.58221322757726	1.22947714934837	Neurons	0.531312682742616	0	0	0
-8.93936270015711	4.96065865169059	Astrocytes	0	0	0	0
-8.71645086544031	0.372264736245982	Ependymal	0	0	0	0
5.59626609546667	7.47103987346184	Neurons	1.19141577889142	0	0	0
7.52576810581213	2.60359130511772	Neurons	2.06312047981087	0	0	0
1.22194612485891	-4.83056725849617	Oligodendrocytes	0	2.54282024098528	0	0
9.37996942264562	6.6473623336364	Neurons	0.875457070852509	0	0	0
7.34877616626745	3.17770181308281	Neurons	2.19194819555221	0	0	0
3.98854572040563	6.2659245551635	Neurons	1.47994536588652	0	0	0
-0.256408329181616	-3.99510135044564	Oligodendrocytes	0	0	0	0
-13.2892543627548	-2.21393384327401	Choroid plexus	0	0	0	0
-2.13213055866236	-3.68838824619759	Oligodendrocytes	0	3.0902219130915	0	0
7.63565284473425	0.686302912335507	Neurons	1.20515242850136	0	0	0
-7.57932680385584	5.35233221660148	Astrocytes	0	0	0	1.72785331772388
-0.339012797050421	9.10572205195915	Tmem119.Immune	0	0	0	0
-0.835070426635687	-3.49139370312203	Oligodendrocytes	0	2.00231072315989	0	0
9.38474923831945	6.40534220347892	Neurons	0.727979975512611	0	0	0
-7.57590692775721	5.26447067866813	Astrocytes	0	0	0	0
-8.14898412960047	6.49619637141716	Astrocytes	0	0	1.22865362842541	0
2.21671432716375	-5.24330939640511	Oligodendrocytes	0	2.34123657960239	0	0
-0.215225811176245	-5.10192193378914	Oligodendrocytes	0	1.82786138842272	0	1.28378658392406
-3.19576161640162	6.04586277614128	Endothelial	0	0	0	0
-2.12360161083216	-4.94540728916634	Oligodendrocytes	0	1.74499937916894	0	0
-12.6562177492904	-2.7185748993348	Choroid plexus	0	0	0	0
1.2472918675614	-5.32918156971444	Oligodendrocytes	0	2.94325554707566	0	0
3.73467451793676	4.04346261630546	Neurons	1.04000826853232	0	0	0
-1.30750649707789	-3.84447516788948	Oligodendrocytes	0	1.29638127734271	0	0
1.10708666307455	-5.13329829563607	Oligodendrocytes	0	3.09092314297221	0	0
-0.158135469131415	9.01838265071403	Tmem119.Immune	0	0	0	0
-0.841273839645331	-4.70312013020028	Oligodendrocytes	0	1.96465635874605	0	1.11322293818554
-2.35035794513697	-3.39906014790047	Oligodendrocytes	0	3.6757951892365	0	0
3.87310702068334	0.524568241934888	Neurons	0.666182057835785	0.666182057835785	0	0
-8.19540613430018	6.44443712840568	Astrocytes	0	0	0	0
4.60717660648352	2.16309664855491	Neurons	0.595607863347874	0.595607863347874	0	0
-7.81068151729578	4.34754667888176	Astrocytes	0	0	0	0
-9.0371114565658	5.32783327708732	Astrocytes	0	0	0	0
0.0555776999664857	-4.17842997898568	Oligodendrocytes	0	2.32235164265114	0	0
3.01991373760229	4.68455277095329	Neurons	0.857326874051768	0	0	0
-0.524705107383673	-3.73442973484505	Oligodendrocytes	0	0	0	1.84627595203225
7.44958526355749	-2.10670794834603	Neurons	1.94368488281696	0	0	0
0.886462842054422	-5.90908612598885	Oligodendrocytes	0	2.04465046506781	0	0
3.74357635242468	5.00553808818351	Neurons	1.45163986525757	0	0	0
2.45744687778478	-5.47712458958138	Oligodendrocytes	0	2.0650220353424	0	0
2.99808794719702	-5.18646325458992	Oligodendrocytes	0	1.67105767035151	0	0
1.22986549598699	-5.51047314991463	Oligodendrocytes	0	0	0	1.24110082267967
1.92976254684454	2.2821941197921	Neurons	1.47213306647193	0	0	0
-0.00195574300760493	9.1026845992614	Tmem119.Immune	0	0	0	0
-2.55957716243738	-3.92705478062142	Oligodendrocytes	0	2.60114785529528	0	0
-8.80718534725184	6.00706062922966	Astrocytes	0	0	0	0
8.96817380649572	6.61324892650139	Neurons	1.41848813100786	0	0	0
-0.668634112052863	-3.30748166431893	Oligodendrocytes	0	0	0	1.98803833847065
-10.2973987414169	-7.23813475956429	OPC	1.78265118401869	0	1.78265118401869	0
6.76915628177648	-1.90542830814827	Neurons	1.57275153944021	0	0	0
-2.79068249004359	-4.49816645969857	Oligodendrocytes	0	1.89026687629295	0	1.89026687629295
3.05801994068151	-5.66747893681038	Oligodendrocytes	1.36601716868074	0	0	0
-1.69348328845972	-4.72307624210823	Oligodendrocytes	0	1.91699085060714	0	0
-4.53905838268275	12.3113447249938	Fibroblasts	0	0	0	0
2.19970614177709	-5.32755650867928	Oligodendrocytes	0	3.02380801661965	0	0
-10.060540373497	-6.91447343220223	Oligodendrocytes/OPC	0	0	0	0
-0.171709830932562	13.6131740630675	Mural	0	0	0	0
0.123460774250086	-4.56194438328255	Oligodendrocytes	0	2.16380110062117	0	0
4.25810796482092	7.85049782405388	Neurons	0	0	0	0
5.18989211780554	2.94903836856376	Neurons	1.23219765220233	0	0	0
-5.10119455593104	10.550479513507	Fibroblasts	0	0	0	0
-1.28398364322657	-4.26596965183724	Oligodendrocytes	0	3.06930127051747	0	0
-1.31279652851099	-4.60084618916024	Oligodendrocytes	0	2.323458744966	0	0
11.0908258603287	-4.14232529987801	Neurons	1.94759203316154	0	0	0
-0.0493724300193237	8.67609081874382	Tmem119.Immune	0	0	0	0
2.31435889465338	-5.55752362598885	Oligodendrocytes	0	2.98731654613866	0	0
1.63328391773229	-5.91640080799569	Oligodendrocytes	0	2.06642617356777	0	0
7.17330152256018	7.13558922420036	Neurons	0	0	0	0
8.30122739536291	-2.8132912098359	Neurons	1.86770977587311	0	0	0
7.86109859210974	7.23957405696403	Neurons	0.793420912678991	0	0	0
-3.62215774791712	12.3324371398498	Fibroblasts	0	0	0	0
-5.27735298412318	12.8671794951965	Fibroblasts	0	0	0	0
-1.78391474025721	-3.54622377743233	Oligodendrocytes	0	2.7143259804111	0	0
-8.34470480220789	6.49001560817253	Astrocytes	0	0	0	0
-0.521246667079871	-4.93068303455819	Oligodendrocytes	0	1.83645580532502	0	0
-2.35778849857325	-4.80460681309212	Oligodendrocytes	0	1.64694847884015	0	0
-0.765502388648932	-5.24588908543099	Oligodendrocytes	0	2.43317557494036	0	0
2.32683128578192	-5.74255504002083	Oligodendrocytes	0	2.21520258963163	0	0
-0.636354739837592	-4.3160714088868	Oligodendrocytes	0	1.82110205144729	0	1.82110205144729
7.66479093296057	0.794666719536893	Neurons	0	0	0	0
0.573975217468794	-4.90192021717537	Oligodendrocytes	0	2.35234844919674	0	0
6.09585696918493	3.63195763240349	Neurons	1.73769152508616	0	0	0
-0.150449032955115	9.08939133296501	Tmem119.Immune	0	0	0	0
-1.99134391086573	-4.5168599068116	Oligodendrocytes	0	2.25814306368322	0	1.66442885886046
-1.52584665554041	-3.26814593662728	Oligodendrocytes	0	0	0	0
6.73420984012609	-0.179629671473392	Neurons	0	0	0	0
-7.89677351253504	5.78847799907219	Astrocytes	0	0	0	0
4.06108218891149	4.88021050105583	Neurons	1.68265450735106	0.629122426043516	0	0
4.72936279041296	-0.427915948529132	Neurons	0.839302343532647	0	0	0
1.7066184924317	-4.43395556797493	Oligodendrocytes	0	1.82327557732498	0	0
1.84583610755926	-6.04878892292488	Oligodendrocytes	0	2.60138858452962	0.940126712270924	0
6.39244586689001	3.3782268584777	Neurons	0.96325841727761	0	0	0
-0.23419194953913	13.5797706664611	Mural	0	0	0	0
9.01416570407873	-1.98228134502877	Neurons	2.10071286514718	0	0	0
9.26201040012365	6.74883423457634	Neurons	1.36950713014174	0	0	0
4.18808705074316	3.59247313151848	Neurons	0.484308918623351	0	0	0
-0.618944342307989	-4.85914410938729	Oligodendrocytes	0	2.90491565111829	0	0
-0.987784083061163	-4.95125617374886	Oligodendrocytes	0	2.67981141011464	0	0
-3.57992094295496	7.78880653987419	Endothelial	0	0	0	0
-1.93086426990504	-3.78536452640999	Oligodendrocytes	0	2.67760030638204	0	0
-1.37173062103266	-4.11545266499031	Oligodendrocytes	0	3.25689539438847	0	0
-0.260365004711096	-4.03121985783089	Oligodendrocytes	0	2.35450259671688	0	0
8.28623038990026	-2.80663599361885	Neurons	1.58524381739479	0	0	0
-4.61636942165369	12.3905626357604	Fibroblasts	0	0	0	0
-10.8243638827133	-7.12164105762947	OPC	0	0	0	0
-8.03989332454676	4.19204269061577	Astrocytes	0	0	0	0
11.7568824933243	0.513134446840398	Neurons	1.62694524888205	0	0	0
-3.59622019069666	7.8006449760009	Endothelial	0	0	0	0
-3.21884268062586	-3.32724847187508	Oligodendrocytes	0	2.2763703435199	0	0
-2.75795071857447	-3.51137127270211	Oligodendrocytes	0	1.38636936580772	0	0
6.0116413281632	4.64149199138176	Neurons	0	0	0	0
-8.00969236629481	5.01766691813957	Astrocytes	0	0	0	0
-0.434773500137274	13.2424827636291	Mural	0	2.27089805024348	0	0
-9.57034700649256	4.92028723369133	Astrocytes	0	0	0	0
3.37910873157507	2.29504881511223	Neurons	0.365495791489059	0	0	0
-2.28162902133936	-3.32761062969673	Oligodendrocytes	0	1.89457437468645	0	0
0.878313039369638	-4.44206132282723	Oligodendrocytes	0	2.83085010209376	0	0
-0.264707143478339	8.81184158931267	Tmem119.Immune	0	0	0	0
6.07082921726232	3.50535140643608	Neurons	1.85161337944997	0	0	0
3.1514347241593	4.26389823565971	Neurons	0.36745148140812	0	0	0
-1.30158775585169	-3.93257798542488	Oligodendrocytes	0	2.30024843335264	0	2.30024843335264
-1.15630489128107	-3.12568225254525	Oligodendrocytes	0	2.12488241411248	0	0
-2.94528334873194	-3.78631200184334	Oligodendrocytes	0	3.13154002479388	0	0
-0.718007142715399	0.673522931437604	Neurons	1.77095503990564	0	0	0.34101327588747
7.57946759922033	-2.456027883191	Neurons	1.93013463248108	0	0	0
-2.1634394480514	-4.53526725162972	Oligodendrocytes	0	2.79555521438506	0	0.874396801008161
-8.72380083339686	5.27344904551994	Astrocytes	0	0	0	0
-7.51467293041224	5.26764736781608	Astrocytes	0	0	0	0
3.7571681187821	6.87927208552849	Neurons	1.13288441486127	0	0	0
5.80511790973669	-0.124088841576465	Neurons	1.51187679201823	0	0	0
-3.34925931232447	-3.31659235348214	Oligodendrocytes	0	2.03746185594607	0	0
-1.66273992794031	-5.25223101963509	Oligodendrocytes	0	2.30890946281662	0	0
6.68140680057531	4.1174846709777	Neurons	0	0	0	0
3.21317154628759	-5.89536036838997	Oligodendrocytes	0	2.71301090015572	0	0
-3.4943925692367	5.76469097743522	Endothelial	0	0	0	0
2.14003700477606	-5.51143397678841	Oligodendrocytes	0	2.01742049224816	0	0
0.733485673494394	-5.53625478138436	Oligodendrocytes	0	3.1615595901617	0	1.25616622098751
11.1836145566178	-4.18377389301766	Neurons	1.79162059384072	0	0	0
-3.0327693774032	-3.88982715000618	Oligodendrocytes	0	1.34633979900985	0	0
10.4975660489274	0.668392998080365	Neurons	1.90277992121162	0.538283183062096	0	0
-0.97237234848017	-4.07540263523568	Oligodendrocytes	0	2.88914482177887	0	0
0.81801981193548	-5.27623261799324	Oligodendrocytes	0	2.38169038092219	0	0
1.72156399948126	-4.70764531483162	Oligodendrocytes	0	2.89343068398172	0	0
3.5791314290238	2.91222701678764	Neurons	1.66734283744328	0	0	0
-1.05127936141962	-5.12365855564583	Oligodendrocytes	0	3.14617355544663	0	0
-9.14261453884119	5.74275026927482	Astrocytes	1.87491840179868	0	0	0
-2.55359953182215	-3.73090304722298	Oligodendrocytes	0	1.6249772345054	0	0
4.0311520741654	2.24539695392143	Neurons	0.854912549618112	0	0	0
-13.1543790652084	-2.60481037487496	Choroid plexus	0	0	0	0
-8.71559637325281	4.39712391505729	Astrocytes	1.25062423523555	0	0	1.25062423523555
-12.670437033348	-2.7314926563691	Choroid plexus	0	0	0	0
9.26358014804846	6.31906948695671	Neurons	1.06150442349463	0	0	0
-8.13719194667811	4.88945923457634	Astrocytes	0	0	0	0
-8.97462194698328	5.10755739818107	Astrocytes	0	0	0	0
-1.58343690174097	-4.30767955173958	Oligodendrocytes	0	2.18138266187056	0	0
6.00665551883703	1.62749586711418	Neurons	1.26391557867297	0	0	0
-1.79777639644617	-5.00277699818123	Oligodendrocytes	0	2.56053000335006	0	0
10.5608604596329	-0.6662654458474	Neurons	0.8463846183146	0	0	0
-0.536165709667151	-3.63922657360543	Oligodendrocytes	0	2.75300320321378	0	0
7.36435777408605	2.25624130378257	Neurons	1.23559159303937	0	0	0
6.89668399555212	-1.98920955051888	Neurons	0	0.90279636620678	0	0
0.275848899908121	-4.71719159473885	Oligodendrocytes	0	2.10132943115078	0	0
-4.87026470439905	11.0361572326232	Fibroblasts	0	0	0	0
4.1582911656571	8.12945089946281	Neurons	0	0	0	0
-0.65958290832514	-4.65925301899422	Oligodendrocytes	0	1.28322068555494	0	0
1.2445606635285	1.54325268874656	Neurons	0	0	0	0
-0.629324968032782	-4.45091380466927	Oligodendrocytes	0	3.00857672821836	0	0
-0.86206572788233	-3.82425727238167	Oligodendrocytes	0	2.59119266296677	0	1.40766922070462
-2.53975313442225	-4.74652661671151	Oligodendrocytes	0	2.13610552989916	0	0
6.13094217044836	1.85182951102745	Neurons	0.77885101441345	0	0	0
-2.96238058345789	-3.62512101521004	Oligodendrocytes	0	1.84492899918773	0	0
-9.50097387569422	5.53918228755485	Astrocytes	0	1.5630975751754	0	0
-0.697565848998969	13.1934515059997	Mural	0	1.9940439978935	0	0
4.55412227375036	4.63148842463981	Neurons	0	0	0	0
-0.255214269332831	-4.80272569050301	Oligodendrocytes	0	2.22140802522978	0	0
-7.60388677852625	4.38608704219352	Astrocytes	0	0	0	1.44516265397505
-1.79826586978907	-2.80060829510201	Oligodendrocytes	0	0	0	0
1.68152803642278	2.27712748656761	Neurons	1.45945209667585	0	1.45945209667585	0
2.42490476829534	-6.42085923542488	Oligodendrocytes	0	1.47342838267696	0	0
3.10518676502233	3.16528425822746	Neurons	0.285277480259554	0	0	0
9.28636438114172	1.67816124568474	Neurons	0.915271944143331	0	0	0
-1.34558575885767	-4.77461709370125	Oligodendrocytes	0	1.67035686234729	0	0
1.52969784004217	-5.64870919575203	Oligodendrocytes	0	2.78073557944696	0	0
-2.96184485691065	-3.81599749912728	Oligodendrocytes	0	3.33473437257527	0	0
-1.88267629878992	-4.75106896748055	Oligodendrocytes	1.53136860970446	2.4743094382533	0	0
0.057535384721811	-5.08882703175057	Oligodendrocytes	0	1.66721209424923	0	0
-5.60545748012537	11.5017553390075	Oligodendrocytes/OPC	0	0	0	0
-2.48818629520411	-3.78424968113411	Oligodendrocytes	0	3.31980003754822	0	0
-1.43482142227167	-3.43690885891426	Oligodendrocytes	0	2.1799895936734	0	0
-2.49270790355677	-3.36696590771187	Oligodendrocytes	0	0	0	0
2.09682029945379	4.22803078303825	Neurons	0	0	0	0
-2.11504405277247	-3.51589621891487	Oligodendrocytes	0	0	0	1.76557996364628
6.16601306659704	2.1587296546508	Neurons	1.54211027659561	0	0	0
-3.5819317652511	5.9781442702819	Endothelial	0	0	0	0
3.87121850711828	5.64122210155021	Neurons	0.358086279606124	0	0	0
2.941744153328	-5.98936499943245	Oligodendrocytes	0	1.03891552941206	0	0
7.40506536228186	2.28810928473961	Neurons	1.66825874174476	0	0	0
7.79824907047277	0.80941746840965	Neurons	1.85942656011826	0	0	0
-12.5622274233627	-2.33047737469185	Choroid plexus	0	0	0	0
-7.98255079524988	6.3315058768798	Astrocytes	0	1.19743274066139	0	1.19743274066139
-0.0334382309245513	9.04354630122673	Tmem119.Immune	0	0	0	0
-0.395249719791357	13.4128824294616	Mural	0	1.9189724933235	0	0
-1.16479736106867	-5.06036366810311	Oligodendrocytes	0	1.73569995659759	0	0
-0.139699335269873	9.07602463374626	Tmem119.Immune	0	0	0	0
-0.78494125144953	6.72339974055778	F13a1.Immune	0	0	0	0
10.0074976132584	5.57679281840812	Neurons	0	0	0	0
8.66131192905432	7.48709021220695	Neurons	1.31461347305505	0	0	0
-3.09230559604639	-4.15847672810067	Oligodendrocytes	0	2.59233548235771	0	1.24478491004575
7.65694982273107	6.15165625224601	Neurons	0	0	0	0
1.11548793775564	-4.30815019001473	Oligodendrocytes	0	2.37768802931514	0	0
-3.28808563488001	-3.86409320225228	Oligodendrocytes	0	0	0	0
3.78356439334875	5.52972469935905	Neurons	0	0.532036181534073	0	0
1.08275229198461	-5.42546643604744	Oligodendrocytes	0	2.56620566224369	0	0
0.372023937232549	-4.18052281727303	Oligodendrocytes	0	2.16039887906589	0	0
1.2134624169541	-4.88698615421761	Oligodendrocytes	0	2.83020667073977	0	0
9.59318715793615	6.03491650233757	Neurons	0.954921068153061	0	0	0
5.45271951419836	7.06504498134147	Neurons	2.06122358135301	0	0	0
2.51611024600988	-5.57164658894051	Oligodendrocytes	0	0	0	0
4.33758265239721	2.40838442454826	Neurons	1.60465512133204	0	0	0
-8.17489832180018	5.90905104289543	Astrocytes	0	0	0	0
-8.85155790584559	4.76375160823356	Astrocytes	0	0	0	0
6.82503444416052	4.25519762645256	Neurons	1.26531403665036	0	0	0
3.5440071271134	4.06214604983818	Neurons	0	0	0	0
0.598559533186014	-0.218020695347674	Neurons	0.693547420709375	0	0	0
0.278715585298593	-5.1506227432679	Oligodendrocytes	0	2.05744367384084	0	0
-3.76346033351893	-3.27585710873116	Oligodendrocytes	0	2.59315271192907	0	0
-4.42608612316126	12.3778272689391	Fibroblasts	0	0	0	0
1.85344237548834	-5.9397171913575	Oligodendrocytes	0	2.33742477636058	0	0
-1.20596354740137	-3.02559985508431	Oligodendrocytes	0	3.19387373337313	0	0
-3.52933805721277	7.81965933452141	Endothelial	0	0	0	0
-0.97237234848017	-3.3475700794648	Oligodendrocytes	0	2.8499342352407	0	0
-1.18476897018427	-4.6045350014161	Oligodendrocytes	0	2.47896920370852	0	0
7.70464069110876	2.36963377604973	Neurons	1.1154239644438	0	0	0
-0.185158605747168	0.847067934374921	Neurons	1.67881431977764	0	0	0
11.5006607220841	0.559341770510785	Neurons	0	0	0	0
-1.61412947910303	-4.66480769505013	Oligodendrocytes	0	2.26295094670338	0	0
0.91711819631582	-5.18406857838143	Oligodendrocytes	0	0	0	0
9.87520200473791	0.842205864291303	Neurons	1.13474248774705	0	0	0
-3.52002113597864	12.3157497466613	Fibroblasts	0	0	0	0
8.33741647464758	4.52533922801506	Neurons	1.31356867837737	0	0	0
3.29258519870764	1.30176160941612	Neurons	0	0	0	0
2.37146252853399	-5.94155635227669	Oligodendrocytes	0	2.62639181486669	0	0
5.22416145069128	4.84273443828117	Neurons	0	0	0	0
1.52772635681158	-5.82006158222664	Oligodendrocytes	0	2.43793040895244	0	0
-0.162406320743506	13.4204288543273	Mural	0	0	0	0
6.41107494098669	4.19161210666191	Neurons	0.831025808874414	0	0	0
5.26868182880407	1.67620013366234	Neurons	1.15585938107652	0	0	0
12.1066034482194	0.343025109644644	Neurons	0.887135161662693	0	0	0
-8.85923403041834	4.3255563796569	Astrocytes	0	1.12968435118991	0	0
-0.508449132614081	6.92469893107902	F13a1.Immune	0	0	0	0
3.97896224720007	5.82547674785148	Neurons	0	0	0	0
-2.14883702533716	-4.46174277653206	Oligodendrocytes	0	2.06883920025034	0	0
-0.686983997993414	-3.81071318974007	Oligodendrocytes	0	2.37768802931514	0	0
-1.60807150142664	-3.39987315525521	Oligodendrocytes	0	3.08808814761517	0	0
-7.65160482662195	5.58218775401603	Astrocytes	0	0	0	0
4.52677900058752	3.68065844188225	Neurons	0.468694850896817	0	0	0
-0.076107855014746	0.411611881952397	Neurons	2.23834685150812	0	0	0
-0.438957805805151	9.36538563380729	Tmem119.Immune	0	0	0	0
-0.893757279090826	-3.82429494251717	Oligodendrocytes	0	3.09625000073707	0	0
0.0545188830566956	13.2047105849792	Mural	0	0	0	0
-2.16017740505213	-3.20709695209969	Oligodendrocytes	0	2.27597824225363	0	0
0.933308516569193	-4.84512462009896	Oligodendrocytes	0	2.3719407104721	0	0
7.38242084247595	3.33530674586784	Neurons	1.17716862402561	0	0	0
2.6643729851914	-5.57454385151375	Oligodendrocytes	0	0	0	0
-9.01589697139734	5.88302336345207	Astrocytes	0	0	0	0
-1.73087256687159	-3.51298345913399	Oligodendrocytes	0	3.12408724813577	0	0
-3.25011199253077	5.52535257945549	Endothelial	0	2.80243086883341	0	0
-1.09779232280726	-3.3101321636628	Oligodendrocytes	0	2.30918160180076	0	1.71074671329099
-9.02511518733973	4.44509230266105	Astrocytes	0	0	0	0
-8.0692912890243	5.42828522334587	Astrocytes	0	0	0	0
8.5556562588883	-2.19963015903939	Neurons	1.37806365762989	0	0	0
7.40349609119421	2.75691447864067	Neurons	0.956546495116454	0	0	0
3.85855538112646	-5.93729533543099	Oligodendrocytes	0	2.24160380097175	0	0
-3.06407159107203	5.59903822551262	Endothelial	0	0	0	0
8.13123447162634	5.04205761561882	Neurons	1.42901930578623	0	0	0
-13.0578872515487	-2.70289458622444	Choroid plexus	0	0	0	0
11.2430675671769	-3.17423643459786	Neurons	1.6445839881565	0	0	0
-12.8205320193099	-3.04222168316353	Choroid plexus	0	0	0	0
1.11175579292303	-4.77638615955819	Oligodendrocytes	0	1.47719999373916	0	0
4.51445228321081	2.56693063388359	Neurons	1.28397534248411	0.316994595143062	0.316994595143062	0
-8.03063123958582	4.06584678302299	Astrocytes	0	0	0	0
-0.317386384181921	-5.29498662342537	Oligodendrocytes	0	2.69480436090211	0	0
-0.727617914848273	1.4090262473632	Neurons	1.53495791563282	0	0	0
2.88975602848059	-5.4043659149598	Oligodendrocytes	0	2.43080822783131	0	0
-0.431766207389777	8.94999466548454	Tmem119.Immune	0	0	0	0
5.51922542316442	3.64068709025871	Neurons	0.816314882266356	0	0	0
2.20058674079901	4.19404421458732	Neurons	0	0	0	0
-4.69774740474695	10.9941783965636	Fibroblasts	0	0	0	0
-3.58958500164027	12.1714874328185	Fibroblasts	0	1.54835022045426	0	0
-12.6465379549789	-2.80656041492928	Choroid plexus	0	0	0	0
-2.11073606746668	-5.149058717389	Oligodendrocytes	0	1.74208004705927	0	0
3.69712287647253	6.344011885028	Neurons	0	0	0	0
2.288228695221	-5.63187732090462	Oligodendrocytes	0	2.86666230464022	0	0
-1.88353365200037	-4.74523581852425	Oligodendrocytes	0	2.54379741102967	0	0
3.80544788105017	2.0460016549636	Neurons	2.02184171906411	0	0	0
-3.95470779674525	10.841962438922	Fibroblasts	0	0	0	0
-2.22485512035364	-2.75186719288338	Oligodendrocytes	0	0	0	0
-3.37136262195582	-3.411190408368	Oligodendrocytes	0	1.76397536465063	0	1.76397536465063
5.0800760434342	4.55057631145012	Neurons	1.56782789206759	0	0	0
5.19424659473425	0.940614622931592	Neurons	1.7470827536212	0	0	0
-1.18608456390375	-5.44580258717049	Oligodendrocytes	0	1.93874451329917	0	0
2.82231575710302	-5.58199681629647	Oligodendrocytes	0	2.72216333857867	0	0
0.294477333254869	-5.9139489113282	Oligodendrocytes	0	2.65908069829335	0	0
2.12742466194158	-5.31028403629769	Oligodendrocytes	0	2.1958036179497	0	0
-9.00388258235926	4.79096470485222	Astrocytes	0	0	0	0
-0.0162377907561706	9.06239662776481	Tmem119.Immune	0	0	0	0
-7.85904901760096	5.13075791011345	Astrocytes	0	0	0	0
-12.5021240069198	-2.61570562710274	Choroid plexus	0	0	0	0
-0.504328425102179	-5.12099065174569	Oligodendrocytes	0	2.02195542015221	0	0
-0.568727071456854	-4.36516608585823	Oligodendrocytes	0	2.70451070411338	0	0
-12.7534486605453	-2.46276463856209	Choroid plexus	0	0	0	0
-1.07690518634791	-5.67087687839974	Oligodendrocytes	0	3.29884296083	0	0
-5.30530040996546	12.8955265105773	Fibroblasts	0	0	0	0
-3.31850760715479	5.62440357814323	Endothelial	0	0	0	0
3.57446128589636	3.98946962962639	Neurons	1.24831654053823	0	0	0
-12.6192685915756	-2.30909957279671	Choroid plexus	0	0	0	0
-0.0352775408553527	0.36154136891257	Neurons	2.67037451227132	0	0	0
-2.12074774044031	-5.26639546741951	Oligodendrocytes	0	2.68440947210129	0	0
-5.05116241710657	10.5426803649474	Fibroblasts	0	0	0	0
2.96240407688146	-6.09695615162362	Oligodendrocytes	0	1.89665735192967	0	0
9.20876294834143	0.440661919217221	Neurons	1.70765874550028	0.918426038921485	0	0
6.63719255191809	1.10068629394066	Neurons	1.31401621564325	0	0	0
-7.87260168331141	5.48843107829582	Astrocytes	0	0	0	0
-2.18939631717676	-3.25542630543221	Oligodendrocytes	0	0	0	0
11.2770641492081	-4.14061822285164	Neurons	1.90789387526647	0	0	0
-2.55650132434839	-3.2569242893647	Oligodendrocytes	0	0	0	1.70593547338393
-1.58029764430994	-4.26195992817391	Oligodendrocytes	0	2.86198405014619	0	0
-4.54887073772425	12.2612672866393	Fibroblasts	0	0	0	0
-9.11856573360438	4.8126488746215	Astrocytes	0	0	0	0
-2.27352422016138	-3.54923166622628	Oligodendrocytes	0	1.55010236289611	0	1.55010236289611
